과목명,교수명,개설학과전공,이수구분,영역,수업유형,출결,시험,과제,조모임,성적,강의시간,강의력,평점,전체벡터,필수추천
인문 고전의 이해,조국,인문융합예술대학,핵심전공,2영역,"[0, 0, 3]","[0, 0, 0, 1, 0]",0.2,0.5,0.5,"[0, 1, 0, 0]",0.5,1,0.5,"[0, 0, 3, 0, 0, 0, 1, 0, 0.2, 0.5, 0.5, 0, 1, 0, 0, 0.5, 1.0, 1.0]",
호흡/발성 1,김혜진,미디어영상연기학과,핵심전공,1영역,"[0, 0, 3]","[0, 0, 1, 0, 0]",0.4,0.5,0.5,"[0, 0, 1, 0]",0.5,1,0.4,"[0, 0, 3, 0, 0, 1, 0, 0, 0.4, 0.5, 0.5, 0, 0, 1, 0, 0.5, 1.0, 0.8]",
움직임트레이닝 1,양주희,미디어영상연기학과,핵심전공,1영역,"[0, 0, 3]","[0, 0, 1, 0, 0]",0.4,0.5,0.5,"[0, 0, 1, 0]",0.5,0.5,0,"[0, 0, 3, 0, 0, 1, 0, 0, 0.4, 0.5, 0.5, 0, 0, 1, 0, 0.5, 0.5, 0.0]",
메소드연기 1,김혜진,미디어영상연기학과,핵심전공,1영역,"[0, 0, 3]","[0, 0, 1, 0, 0]",0.4,0.5,0.5,"[0, 0, 1, 0]",0.5,0.5,0,"[0, 0, 3, 0, 0, 1, 0, 0, 0.4, 0.5, 0.5, 0, 0, 1, 0, 0.5, 0.5, 0.0]",
메소드연기 1,김정훈,미디어영상연기학과,핵심전공,1영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.6,1,0.5,"[0, 1, 0, 0]",0,0.5,0.4,"[0, 0, 3, 0, 1, 0, 0, 0, 0.6, 1.0, 0.5, 0, 1, 0, 0, 0.0, 0.5, 0.8]",
메소드연기 1,김정훈,미디어영상연기학과,핵심전공,1영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.6,1,0.5,"[0, 1, 0, 0]",0,0.5,0.4,"[0, 0, 3, 0, 1, 0, 0, 0, 0.6, 1.0, 0.5, 0, 1, 0, 0, 0.0, 0.5, 0.8]",
매체연기 기초 1,권호영,미디어영상연기학과,핵심전공,1영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,0,0,"[0, 1, 0, 0]",0.5,0.5,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 0.0, 0.0, 0, 1, 0, 0, 0.5, 0.5, 1.0]",
매체연기 기초 1,권호영,미디어영상연기학과,핵심전공,1영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,0,0,"[0, 1, 0, 0]",0.5,0.5,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 0.0, 0.0, 0, 1, 0, 0, 0.5, 0.5, 1.0]",
매체연기 기초 1,권호영,미디어영상연기학과,핵심전공,1영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,0,0,"[0, 1, 0, 0]",0.5,0.5,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 0.0, 0.0, 0, 1, 0, 0, 0.5, 0.5, 1.0]",
문화예술감상과 이해,이혜진,문화예술경영학과,핵심전공,1영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,0.5,1,"[0, 1, 0, 0]",0,1,0.4,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 0.5, 1.0, 0, 1, 0, 0, 0.0, 1.0, 0.8]",
